Format Version,1.24,Take Name,Take 2025-12-05 04.42.50 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2025-12-05 04.42.51.191 PM,Capture Start Frame,1038231,Total Frames in Take,3273,Total Exported Frames,3273,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

Frame,Time (seconds),R.x,R.y,R.z,R.w,P.x,P.y,P.z
3024,30.240000,0.010150,-0.005493,0.941402,0.337088,-16.950188,1276.729614,110.127449
3025,30.250000,0.010136,-0.005490,0.941436,0.336993,-16.944363,1276.733276,110.119034
3026,30.260000,0.010124,-0.005782,0.941492,0.336833,-16.945539,1276.726807,110.108841
3027,30.270000,0.009965,-0.005694,0.941491,0.336844,-16.949198,1276.721680,110.108063
3028,30.280000,0.009971,-0.005813,0.941500,0.336814,-16.945206,1276.729858,110.112320
3029,30.290000,0.009984,-0.005758,0.941505,0.336802,-16.951481,1276.736328,110.114151
3030,30.300000,0.010045,-0.005739,0.941485,0.336856,-16.952381,1276.741577,110.108383
3031,30.310000,0.009861,-0.005709,0.941515,0.336779,-16.952682,1276.732666,110.104866
3032,30.320000,0.009921,-0.005810,0.941528,0.336740,-16.949211,1276.732544,110.098656
3033,30.330000,0.009939,-0.005810,0.941501,0.336812,-16.941845,1276.732056,110.099648
3034,30.340000,0.009974,-0.005621,0.941477,0.336883,-16.942474,1276.734497,110.105179
3035,30.350000,0.009986,-0.005683,0.941497,0.336826,-16.949492,1276.735107,110.112328
3036,30.360000,0.009919,-0.005742,0.941518,0.336769,-16.950853,1276.726196,110.110832
3037,30.370000,0.009892,-0.005812,0.941532,0.336728,-16.940395,1276.723511,110.103661
3038,30.380000,0.008337,-0.007533,0.942242,0.334745,-16.867632,1276.635132,110.030022
3039,30.390000,0.008127,-0.007724,0.942265,0.334681,-16.864685,1276.614502,110.021736
3040,30.400000,0.009299,-0.006393,0.941687,0.336301,-16.915354,1276.687012,110.079140
3041,30.410000,0.010042,-0.005501,0.941466,0.336913,-16.931200,1276.724976,110.126495
3042,30.420000,0.008259,-0.007418,0.942213,0.334832,-16.867487,1276.627563,110.053261
3043,30.430000,0.008192,-0.007603,0.942238,0.334758,-16.867968,1276.619507,110.030441
3044,30.440000,0.009299,-0.006278,0.941683,0.336315,-16.909645,1276.686035,110.074715
3045,30.450000,0.010035,-0.005620,0.941437,0.336992,-16.924044,1276.717407,110.114220
3046,30.460000,0.008485,-0.007412,0.942131,0.335056,-16.872711,1276.632202,110.050903
3047,30.470000,0.009567,-0.006250,0.941580,0.336596,-16.931742,1276.702148,110.098358
3048,30.480000,0.010157,-0.005514,0.941382,0.337145,-16.942394,1276.722778,110.121307
3049,30.490000,0.010241,-0.005392,0.941364,0.337195,-16.944628,1276.726196,110.127533
3050,30.500000,0.010126,-0.005646,0.941425,0.337023,-16.930605,1276.716309,110.120819
3051,30.510000,0.009908,-0.005658,0.941471,0.336900,-16.953621,1276.734741,110.095551
3052,30.520000,0.010008,-0.005700,0.941469,0.336902,-16.935585,1276.731201,110.116806
3053,30.530000,0.010056,-0.005683,0.941456,0.336939,-16.929682,1276.724487,110.121223
3054,30.540000,0.009965,-0.005699,0.941449,0.336959,-16.935646,1276.723877,110.113350
3055,30.550000,0.010002,-0.005679,0.941471,0.336898,-16.939102,1276.723267,110.104767
3056,30.560000,0.010013,-0.005640,0.941453,0.336947,-16.934345,1276.726562,110.111900
3057,30.570000,0.010085,-0.005758,0.941452,0.336948,-16.926455,1276.729004,110.115852
3058,30.580000,0.008614,-0.007391,0.942129,0.335059,-16.873884,1276.641113,110.045746
3059,30.590000,0.009297,-0.006416,0.941702,0.336259,-16.914978,1276.687012,110.084145
3060,30.600000,0.009851,-0.005884,0.941532,0.336728,-16.932350,1276.706909,110.106377
3061,30.610000,0.009914,-0.005728,0.941526,0.336747,-16.928474,1276.704956,110.108299
3062,30.620000,0.009916,-0.005777,0.941505,0.336804,-16.929371,1276.710083,110.105888
3063,30.630000,0.009742,-0.005731,0.941526,0.336751,-16.927639,1276.716431,110.113205
3064,30.640000,0.010088,-0.005698,0.941466,0.336909,-16.936428,1276.732910,110.124969
3065,30.650000,0.010189,-0.005680,0.941463,0.336914,-16.946266,1276.733154,110.115646
3066,30.660000,0.009877,-0.005856,0.941532,0.336729,-16.944874,1276.716431,110.109627
3067,30.670000,0.009715,-0.005836,0.941560,0.336656,-16.939060,1276.714966,110.101524
3068,30.680000,0.008409,-0.007490,0.942189,0.334894,-16.874189,1276.629150,110.036339
3069,30.690000,0.008338,-0.007632,0.942183,0.334908,-16.873730,1276.620850,110.032555
3070,30.700000,0.008420,-0.007513,0.942156,0.334986,-16.875568,1276.628052,110.035896
3071,30.710000,0.009524,-0.006038,0.941592,0.336566,-16.921139,1276.702515,110.091141
3072,30.720000,0.010216,-0.005376,0.941425,0.337024,-16.934324,1276.720703,110.117737
3073,30.730000,0.010289,-0.005364,0.941381,0.337145,-16.941238,1276.724609,110.123695
3074,30.740000,0.010250,-0.005516,0.941384,0.337137,-16.945496,1276.730957,110.132820
3075,30.750000,0.010264,-0.005622,0.941387,0.337125,-16.946230,1276.730469,110.132904
3076,30.760000,0.010143,-0.005674,0.941420,0.337037,-16.945076,1276.733032,110.128891
3077,30.770000,0.009813,-0.005649,0.941512,0.336791,-16.968622,1276.737305,110.093361
3078,30.780000,0.009932,-0.005806,0.941527,0.336741,-16.943876,1276.710571,110.103149
3079,30.790000,0.009950,-0.005866,0.941487,0.336852,-16.934492,1276.704956,110.103355
3080,30.800000,0.009987,-0.005665,0.941461,0.336927,-16.936838,1276.720215,110.117691
3081,30.810000,0.010059,-0.005689,0.941417,0.337046,-16.938354,1276.729004,110.122749
3082,30.820000,0.010141,-0.005578,0.941423,0.337030,-16.944551,1276.725098,110.122681
3083,30.830000,0.009967,-0.005795,0.941486,0.336854,-16.936638,1276.711670,110.113907
3084,30.840000,0.008430,-0.007546,0.942208,0.334836,-16.865810,1276.611694,110.031853
3085,30.850000,0.009368,-0.006090,0.941600,0.336547,-16.914848,1276.684448,110.080193
3086,30.860000,0.010041,-0.005510,0.941368,0.337188,-16.933878,1276.717773,110.124863
3087,30.870000,0.010262,-0.005320,0.941347,0.337243,-16.944534,1276.740479,110.139885
3088,30.880000,0.008519,-0.007544,0.942166,0.334954,-16.876768,1276.638306,110.054146
3089,30.890000,0.009473,-0.006280,0.941606,0.336524,-16.926912,1276.695312,110.089378
3090,30.900000,0.008227,-0.007550,0.942180,0.334921,-16.860703,1276.613525,110.021751
3091,30.910000,0.009158,-0.006409,0.941722,0.336207,-16.895741,1276.673584,110.067711
3092,30.920000,0.008383,-0.007437,0.942150,0.335005,-16.855953,1276.628418,110.038879
3093,30.930000,0.009667,-0.006054,0.941571,0.336623,-16.929667,1276.708862,110.102882
3094,30.940000,0.010242,-0.005368,0.941363,0.337198,-16.956089,1276.743896,110.134468
3095,30.950000,0.010264,-0.005389,0.941391,0.337118,-16.950756,1276.734009,110.126114
3096,30.960000,0.010004,-0.005681,0.941483,0.336865,-16.936615,1276.716553,110.107193
3097,30.970000,0.009928,-0.005798,0.941510,0.336790,-16.923336,1276.716797,110.102699
3098,30.980000,0.010018,-0.005744,0.941430,0.337010,-16.930769,1276.726685,110.114906
3099,30.990000,0.010176,-0.005641,0.941415,0.337050,-16.946968,1276.741455,110.128166
3100,31.000000,0.010185,-0.005620,0.941443,0.336971,-16.951311,1276.735229,110.123489
3101,31.010000,0.009923,-0.005682,0.941470,0.336902,-16.942928,1276.724121,110.107582
3102,31.020000,0.009891,-0.005798,0.941510,0.336790,-16.933531,1276.711548,110.099106
3103,31.030000,0.009927,-0.005766,0.941463,0.336922,-16.933296,1276.717041,110.105827
3104,31.040000,0.010130,-0.005650,0.941440,0.336981,-16.939165,1276.726562,110.115318
3105,31.050000,0.010190,-0.005624,0.941410,0.337063,-16.944632,1276.723633,110.120285
3106,31.060000,0.010037,-0.005695,0.941447,0.336964,-16.943933,1276.723389,110.116875
3107,31.070000,0.009815,-0.005780,0.941521,0.336760,-16.941221,1276.710205,110.105942
3108,31.080000,0.009843,-0.005834,0.941526,0.336746,-16.932755,1276.701416,110.092743
3109,31.090000,0.009871,-0.005773,0.941481,0.336873,-16.929008,1276.710449,110.102814
3110,31.100000,0.009898,-0.005701,0.941471,0.336900,-16.932625,1276.728760,110.116913
3111,31.110000,0.010081,-0.005694,0.941457,0.336933,-16.938324,1276.735840,110.124504
3112,31.120000,0.009901,-0.005650,0.941482,0.336871,-16.950041,1276.722046,110.125496
3113,31.130000,0.009795,-0.005656,0.941486,0.336863,-16.944496,1276.705811,110.115181
3114,31.140000,0.009744,-0.005652,0.941468,0.336913,-16.934269,1276.712524,110.109398
3115,31.150000,0.009919,-0.005741,0.941505,0.336805,-16.932148,1276.720703,110.112572
3116,31.160000,0.010001,-0.005840,0.941470,0.336898,-16.926445,1276.723389,110.112251
3117,31.170000,0.009985,-0.005662,0.941455,0.336944,-16.934879,1276.724609,110.124123
3118,31.180000,0.009879,-0.005603,0.941474,0.336895,-16.933613,1276.710449,110.112503
3119,31.190000,0.009848,-0.005657,0.941476,0.336888,-16.934078,1276.708618,110.103096
3120,31.200000,0.009881,-0.005567,0.941488,0.336856,-16.927134,1276.709595,110.108414
3121,31.210000,0.009912,-0.005715,0.941503,0.336811,-16.930948,1276.725220,110.112373
3122,31.220000,0.010118,-0.005604,0.941402,0.337087,-16.932426,1276.730835,110.121651
3123,31.230000,0.010136,-0.005556,0.941415,0.337052,-16.936449,1276.730713,110.121620
3124,31.240000,0.010090,-0.005626,0.941483,0.336862,-16.941118,1276.720337,110.115982
3125,31.250000,0.009910,-0.005705,0.941510,0.336791,-16.928114,1276.704224,110.102310
3126,31.260000,0.009922,-0.005650,0.941455,0.336945,-16.930265,1276.707031,110.108429
3127,31.270000,0.009992,-0.005643,0.941450,0.336958,-16.932203,1276.720337,110.119835
3128,31.280000,0.010067,-0.005644,0.941461,0.336925,-16.934170,1276.730347,110.129494
3129,31.290000,0.010029,-0.005685,0.941450,0.336955,-16.932121,1276.722046,110.125313
3130,31.300000,0.008429,-0.007503,0.942221,0.334802,-16.857632,1276.611084,110.030502
3131,31.310000,0.009095,-0.006528,0.941757,0.336107,-16.905247,1276.667603,110.062088
3132,31.320000,0.009731,-0.005836,0.941536,0.336720,-16.919836,1276.695557,110.102966
3133,31.330000,0.009908,-0.005662,0.941483,0.336868,-16.923426,1276.709351,110.116165
3134,31.340000,0.010085,-0.005713,0.941447,0.336960,-16.928106,1276.728394,110.117859
3135,31.350000,0.010031,-0.005741,0.941479,0.336874,-16.927135,1276.727417,110.117828
3136,31.360000,0.008305,-0.007622,0.942211,0.334830,-16.861399,1276.614746,110.030769
3137,31.370000,0.009253,-0.006285,0.941666,0.336362,-16.918886,1276.683350,110.080383
3138,31.380000,0.009989,-0.005466,0.941401,0.337098,-16.935425,1276.714355,110.113602
3139,31.390000,0.010248,-0.005391,0.941341,0.337258,-16.941607,1276.728882,110.133583
3140,31.400000,0.010226,-0.005634,0.941409,0.337065,-16.939329,1276.736328,110.127884
3141,31.410000,0.009986,-0.005721,0.941459,0.336931,-16.937149,1276.728882,110.127014
3142,31.420000,0.009951,-0.005815,0.941524,0.336750,-16.930937,1276.715942,110.112648
3143,31.430000,0.009915,-0.005818,0.941546,0.336688,-16.924953,1276.703125,110.098244
3144,31.440000,0.008394,-0.007561,0.942176,0.334929,-16.865086,1276.620605,110.033615
3145,31.450000,0.009154,-0.006514,0.941702,0.336260,-16.909143,1276.678223,110.076675
3146,31.460000,0.008371,-0.007494,0.942140,0.335033,-16.874136,1276.626221,110.042587
3147,31.470000,0.008402,-0.007465,0.942163,0.334967,-16.879919,1276.624146,110.036728
3148,31.480000,0.008345,-0.007442,0.942194,0.334881,-16.864750,1276.614502,110.023605
3149,31.490000,0.009322,-0.006135,0.941673,0.336345,-16.908085,1276.688232,110.073135
3150,31.500000,0.009964,-0.005521,0.941464,0.336920,-16.925312,1276.723877,110.107841
3151,31.510000,0.008616,-0.007457,0.942162,0.334965,-16.878614,1276.639282,110.031487
3152,31.520000,0.009624,-0.006181,0.941522,0.336758,-16.942656,1276.728760,110.087807
3153,31.530000,0.010255,-0.005552,0.941355,0.337216,-16.946171,1276.746216,110.111580
3154,31.540000,0.010275,-0.005368,0.941382,0.337142,-16.936897,1276.732544,110.107124
3155,31.550000,0.010078,-0.005527,0.941426,0.337025,-16.936264,1276.722290,110.104942
3156,31.560000,0.010126,-0.005814,0.941453,0.336943,-16.936537,1276.719971,110.112129
3157,31.570000,0.010162,-0.005774,0.941428,0.337011,-16.942413,1276.732422,110.119652
3158,31.580000,0.010136,-0.005644,0.941432,0.337003,-16.938080,1276.726440,110.120010
3159,31.590000,0.009922,-0.005633,0.941488,0.336854,-16.939783,1276.723145,110.106606
3160,31.600000,0.009846,-0.005671,0.941483,0.336870,-16.934246,1276.716187,110.095612
3161,31.610000,0.009984,-0.005797,0.941508,0.336793,-16.932123,1276.717041,110.093498
3162,31.620000,0.010055,-0.005792,0.941496,0.336825,-16.928106,1276.721313,110.100121
3163,31.630000,0.008572,-0.007451,0.942134,0.335044,-16.877640,1276.641968,110.043282
3164,31.640000,0.009616,-0.006242,0.941591,0.336563,-16.924845,1276.705322,110.085442
3165,31.650000,0.010141,-0.005537,0.941415,0.337053,-16.943684,1276.726440,110.116730
3166,31.660000,0.010152,-0.005533,0.941421,0.337036,-16.943171,1276.720581,110.117500
3167,31.670000,0.009775,-0.005648,0.941491,0.336850,-16.968031,1276.737427,110.097855
3168,31.680000,0.009885,-0.005615,0.941459,0.336937,-16.938637,1276.726196,110.110298
3169,31.690000,0.008489,-0.007549,0.942173,0.334935,-16.865746,1276.636597,110.052231
3170,31.700000,0.009262,-0.006509,0.941701,0.336262,-16.914831,1276.692261,110.094345
3171,31.710000,0.009643,-0.005701,0.941574,0.336620,-16.964701,1276.725098,110.103943
3172,31.720000,0.008449,-0.007484,0.942235,0.334762,-16.873161,1276.621948,110.039848
3173,31.730000,0.009348,-0.006222,0.941643,0.336426,-16.914703,1276.686157,110.084648
3174,31.740000,0.010106,-0.005441,0.941372,0.337175,-16.929903,1276.724731,110.123856
3175,31.750000,0.010396,-0.005374,0.941338,0.337264,-16.938280,1276.732422,110.141441
3176,31.760000,0.008654,-0.007425,0.942100,0.335139,-16.884596,1276.633423,110.060089
3177,31.770000,0.009364,-0.006495,0.941683,0.336307,-16.930111,1276.682861,110.082024
3178,31.780000,0.009575,-0.005826,0.941590,0.336575,-16.958891,1276.726440,110.086609
3179,31.790000,0.009889,-0.005782,0.941517,0.336770,-16.928633,1276.717651,110.104355
3180,31.800000,0.009965,-0.005836,0.941505,0.336802,-16.923159,1276.717163,110.106056
3181,31.810000,0.008548,-0.007324,0.942124,0.335076,-16.902964,1276.658325,110.029922
3182,31.820000,0.009590,-0.005999,0.941568,0.336633,-16.972801,1276.732544,110.076004
3183,31.830000,0.010215,-0.005414,0.941363,0.337197,-16.963362,1276.742188,110.122536
3184,31.840000,0.010355,-0.005410,0.941361,0.337199,-16.948725,1276.733887,110.126595
3185,31.850000,0.010103,-0.005535,0.941383,0.337143,-16.939751,1276.718872,110.114120
3186,31.860000,0.010123,-0.005630,0.941407,0.337074,-16.929680,1276.719116,110.108810
3187,31.870000,0.009882,-0.005568,0.941490,0.336851,-16.959547,1276.741821,110.096352
3188,31.880000,0.010158,-0.005689,0.941478,0.336874,-16.938915,1276.727417,110.113739
3189,31.890000,0.009992,-0.005656,0.941462,0.336923,-16.933563,1276.722900,110.116035
3190,31.900000,0.010018,-0.005615,0.941460,0.336930,-16.932198,1276.713379,110.112808
3191,31.910000,0.009777,-0.005590,0.941454,0.336953,-16.956856,1276.727539,110.096725
3192,31.920000,0.008529,-0.007550,0.942151,0.334996,-16.869659,1276.631226,110.040489
3193,31.930000,0.009342,-0.006510,0.941661,0.336370,-16.910959,1276.690430,110.086563
3194,31.940000,0.008399,-0.007482,0.942156,0.334986,-16.860943,1276.623413,110.033989
3195,31.950000,0.008308,-0.007386,0.942163,0.334970,-16.865875,1276.613892,110.029099
3196,31.960000,0.008238,-0.007352,0.942173,0.334944,-16.863314,1276.610596,110.025986
3197,31.970000,0.009429,-0.006127,0.941627,0.336471,-16.912500,1276.682251,110.087128
3198,31.980000,0.010080,-0.005403,0.941413,0.337061,-16.928616,1276.723877,110.127609
3199,31.990000,0.010248,-0.005435,0.941401,0.337090,-16.932249,1276.740723,110.137573
3200,32.000000,0.010086,-0.005696,0.941469,0.336900,-16.935026,1276.730347,110.124153
3201,32.010000,0.009909,-0.005826,0.941525,0.336747,-16.930988,1276.712158,110.113770
3202,32.020000,0.009803,-0.005806,0.941526,0.336749,-16.921148,1276.706299,110.104393
3203,32.030000,0.009833,-0.005769,0.941521,0.336762,-16.926735,1276.716064,110.111664
3204,32.040000,0.010010,-0.005703,0.941461,0.336925,-16.938393,1276.730835,110.121635
3205,32.050000,0.010100,-0.005646,0.941425,0.337023,-16.945021,1276.734863,110.127686
3206,32.060000,0.010132,-0.005708,0.941420,0.337037,-16.947800,1276.726074,110.124626
3207,32.070000,0.009932,-0.005677,0.941470,0.336904,-16.940460,1276.711304,110.103752
3208,32.080000,0.009807,-0.005680,0.941467,0.336914,-16.936380,1276.710571,110.102814
3209,32.090000,0.009865,-0.005712,0.941489,0.336852,-16.937588,1276.708496,110.107712
3210,32.100000,0.010010,-0.005677,0.941432,0.337008,-16.939838,1276.709473,110.113556
3211,32.110000,0.010081,-0.005723,0.941426,0.337019,-16.944181,1276.718628,110.114410
3212,32.120000,0.010022,-0.005706,0.941478,0.336876,-16.941139,1276.722412,110.107582
3213,32.130000,0.009891,-0.005702,0.941498,0.336824,-16.929846,1276.710693,110.098602
3214,32.140000,0.009874,-0.005717,0.941478,0.336881,-16.932489,1276.712646,110.101624
3215,32.150000,0.009997,-0.005665,0.941447,0.336966,-16.937775,1276.723389,110.109482
3216,32.160000,0.010070,-0.005720,0.941462,0.336919,-16.938059,1276.729980,110.112518
3217,32.170000,0.010190,-0.005715,0.941411,0.337058,-16.942896,1276.733643,110.112892
3218,32.180000,0.010066,-0.005638,0.941403,0.337088,-16.942787,1276.717896,110.107887
3219,32.190000,0.009786,-0.005673,0.941480,0.336878,-16.967590,1276.730835,110.090775
3220,32.200000,0.009825,-0.005614,0.941470,0.336908,-16.942209,1276.719604,110.104477
3221,32.210000,0.010001,-0.005796,0.941480,0.336871,-16.923378,1276.719360,110.099281
3222,32.220000,0.010013,-0.005725,0.941447,0.336963,-16.927774,1276.723022,110.108177
3223,32.230000,0.010077,-0.005677,0.941408,0.337072,-16.933989,1276.721802,110.115067
3224,32.240000,0.009910,-0.005704,0.941453,0.336949,-16.934258,1276.718018,110.111229
3225,32.250000,0.009894,-0.005714,0.941475,0.336889,-16.929728,1276.709595,110.100967
3226,32.260000,0.009991,-0.005722,0.941466,0.336911,-16.933069,1276.708252,110.105118
3227,32.270000,0.009926,-0.005713,0.941463,0.336920,-16.935240,1276.712769,110.112228
3228,32.280000,0.010094,-0.005604,0.941429,0.337013,-16.936708,1276.709106,110.119568
3229,32.290000,0.010035,-0.005598,0.941462,0.336924,-16.941944,1276.709473,110.113365
3230,32.300000,0.009929,-0.005742,0.941487,0.336854,-16.937616,1276.700928,110.109802
3231,32.310000,0.009823,-0.005745,0.941524,0.336753,-16.927742,1276.699463,110.103149
3232,32.320000,0.009936,-0.005673,0.941474,0.336891,-16.927242,1276.705933,110.105194
3233,32.330000,0.010113,-0.005742,0.941432,0.337004,-16.931824,1276.708130,110.112755
3234,32.340000,0.010180,-0.005600,0.941412,0.337059,-16.939518,1276.711792,110.116089
3235,32.350000,0.010094,-0.005741,0.941446,0.336964,-16.935328,1276.705811,110.104294
3236,32.360000,0.010009,-0.005780,0.941487,0.336852,-16.927055,1276.706543,110.099663
3237,32.370000,0.009994,-0.005818,0.941494,0.336830,-16.930489,1276.703613,110.097900
3238,32.380000,0.010013,-0.005702,0.941427,0.337021,-16.937382,1276.709351,110.108841
3239,32.390000,0.010168,-0.005595,0.941391,0.337117,-16.945217,1276.721802,110.118690
3240,32.400000,0.010222,-0.005637,0.941421,0.337031,-16.946045,1276.721924,110.119644
3241,32.410000,0.009989,-0.005728,0.941476,0.336883,-16.944042,1276.717285,110.107361
3242,32.420000,0.009968,-0.005729,0.941487,0.336853,-16.929758,1276.703613,110.094376
3243,32.430000,0.009917,-0.005660,0.941468,0.336909,-16.929127,1276.703979,110.096687
3244,32.440000,0.009964,-0.005590,0.941420,0.337042,-16.938194,1276.714966,110.112762
3245,32.450000,0.010006,-0.005678,0.941433,0.337003,-16.944262,1276.729858,110.121590
